Feature,Importance,Type
chemo,0.03770491803278694,svm_Non-Calibrated
chemo,-0.008743169398907114,svm_Non-Calibrated
chemo,0.0,svm_Non-Calibrated
chemo,0.0,svm_Non-Calibrated
average_amp,0.09836065573770489,svm_Calibrated
average_amp,0.04808743169398903,svm_Calibrated
average_amp,0.05628415300546446,svm_Calibrated
average_amp,-0.03442622950819673,svm_Calibrated
average_amp,-0.013661202185792342,svm_Calibrated
average_amp,-0.0071038251366120075,svm_Calibrated
average_amp,0.013661202185792384,svm_Calibrated
average_amp,-0.039890710382513676,svm_Calibrated
average_amp,-0.049726775956284094,svm_Calibrated
average_amp,0.01693989071038254,svm_Calibrated
average_amp,0.09836065573770489,svm_Non-Calibrated
average_amp,0.04808743169398903,svm_Non-Calibrated
average_amp,0.05628415300546446,svm_Non-Calibrated
average_amp,-0.03442622950819673,svm_Non-Calibrated
average_amp,-0.013661202185792342,svm_Non-Calibrated
average_amp,-0.0071038251366120075,svm_Non-Calibrated
average_amp,0.013661202185792384,svm_Non-Calibrated
average_amp,-0.039890710382513676,svm_Non-Calibrated
average_amp,-0.049726775956284094,svm_Non-Calibrated
average_amp,0.01693989071038254,svm_Non-Calibrated
age,0.053551912568305965,svm_Calibrated
age,0.03387978142076499,svm_Calibrated
age,0.03551912568306011,svm_Calibrated
age,-0.018579234972677616,svm_Calibrated
age,0.034972677595628436,svm_Calibrated
age,-0.012021857923497244,svm_Calibrated
age,0.03715846994535523,svm_Calibrated
age,0.009289617486338808,svm_Calibrated
age,-0.018579234972677546,svm_Calibrated
age,0.031147540983606593,svm_Calibrated
age,0.053551912568305965,svm_Non-Calibrated
age,0.03387978142076499,svm_Non-Calibrated
age,0.03551912568306011,svm_Non-Calibrated
age,-0.018579234972677616,svm_Non-Calibrated
age,0.034972677595628436,svm_Non-Calibrated
age,-0.012021857923497244,svm_Non-Calibrated
age,0.03715846994535523,svm_Non-Calibrated
age,0.009289617486338808,svm_Non-Calibrated
age,-0.018579234972677546,svm_Non-Calibrated
age,0.031147540983606593,svm_Non-Calibrated
al,0.04644808743169394,svm_Calibrated
al,0.025136612021857907,svm_Calibrated
al,0.0404371584699454,svm_Calibrated
al,-0.015846994535519143,svm_Calibrated
al,0.0,svm_Calibrated
al,0.0,svm_Calibrated
al,-0.012568306010928884,svm_Calibrated
al,-0.008196721311475419,svm_Calibrated
al,-0.02295081967213107,svm_Calibrated
al,-0.00710382513661203,svm_Calibrated
al,0.04644808743169394,svm_Non-Calibrated
al,0.025136612021857907,svm_Non-Calibrated
al,0.0404371584699454,svm_Non-Calibrated
al,-0.015846994535519143,svm_Non-Calibrated
al,0.0,svm_Non-Calibrated
al,0.0,svm_Non-Calibrated
al,-0.012568306010928884,svm_Non-Calibrated
al,-0.008196721311475419,svm_Non-Calibrated
al,-0.02295081967213107,svm_Non-Calibrated
al,-0.00710382513661203,svm_Non-Calibrated
surgery,0.03879781420765023,svm_Calibrated
surgery,0.04590163934426225,svm_Calibrated
surgery,0.0,svm_Calibrated
surgery,-0.015300546448087449,svm_Calibrated
surgery,-0.011475409836065587,svm_Calibrated
surgery,-0.006557377049180335,svm_Calibrated
surgery,0.016393442622950852,svm_Calibrated
surgery,0.02404371584699453,svm_Calibrated
surgery,-0.0120218579234972,svm_Calibrated
surgery,0.031147540983606593,svm_Calibrated
surgery,0.03879781420765023,svm_Non-Calibrated
surgery,0.04590163934426225,svm_Non-Calibrated
surgery,0.0,svm_Non-Calibrated
surgery,-0.015300546448087449,svm_Non-Calibrated
surgery,-0.011475409836065587,svm_Non-Calibrated
surgery,-0.006557377049180335,svm_Non-Calibrated
surgery,0.016393442622950852,svm_Non-Calibrated
surgery,0.02404371584699453,svm_Non-Calibrated
surgery,-0.0120218579234972,svm_Non-Calibrated
surgery,0.031147540983606593,svm_Non-Calibrated
